country,year,sex,age,suicides,population,suicides_p100k,country_year,HDI, gdp_year,gdp_per_capita,generation
Chile,2014,male,5-14 years,12,1280751,1,Chile2014,0.832,2.60584E+11,15883,Generation Z
Chile,2014,female,5-14 years,9,1233817,1,Chile2014,0.832,2.60584E+11,15883,Generation Z
Colombia,2014,male,75+ years,83,486197,17,Colombia2014,0.72,3.78196E+11,8591,Silent
Colombia,2014,male,15-24 years,480,4216293,11,Colombia2014,0.72,3.78196E+11,8591,Millenials
Colombia,2014,male,55-74 years,283,2795271,10,Colombia2014,0.72,3.78196E+11,8591,Boomers
Colombia,2014,male,25-34 years,395,3965410,10,Colombia2014,0.72,3.78196E+11,8591,Millenials
Colombia,2014,male,35-54 years,477,6046987,8,Colombia2014,0.72,3.78196E+11,8591,Generation X
Colombia,2014,female,15-24 years,132,4092325,3,Colombia2014,0.72,3.78196E+11,8591,Millenials
Colombia,2014,female,25-34 years,82,4007103,2,Colombia2014,0.72,3.78196E+11,8591,Millenials
Colombia,2014,female,55-74 years,43,3219142,1,Colombia2014,0.72,3.78196E+11,8591,Boomers
Colombia,2014,female,35-54 years,82,6467724,1,Colombia2014,0.72,3.78196E+11,8591,Generation X
Colombia,2014,male,5-14 years,37,4100740,1,Colombia2014,0.72,3.78196E+11,8591,Generation Z
Colombia,2014,female,75+ years,5,690028,1,Colombia2014,0.72,3.78196E+11,8591,Silent
Colombia,2014,female,5-14 years,27,3934580,1,Colombia2014,0.72,3.78196E+11,8591,Generation Z
Costa Rica,2014,male,55-74 years,46,323941,14,Costa Rica2014,0.766,50577769838,11485,Boomers
Costa Rica,2014,male,35-54 years,76,616724,12,Costa Rica2014,0.766,50577769838,11485,Generation X
Costa Rica,2014,male,25-34 years,49,401836,12,Costa Rica2014,0.766,50577769838,11485,Millenials
Costa Rica,2014,male,15-24 years,43,416344,10,Costa Rica2014,0.766,50577769838,11485,Millenials
Costa Rica,2014,male,75+ years,6,69706,9,Costa Rica2014,0.766,50577769838,11485,Silent
Costa Rica,2014,female,25-34 years,12,392153,3,Costa Rica2014,0.766,50577769838,11485,Millenials
Costa Rica,2014,female,15-24 years,12,400170,3,Costa Rica2014,0.766,50577769838,11485,Millenials
Costa Rica,2014,female,75+ years,2,88574,2,Costa Rica2014,0.766,50577769838,11485,Silent
Costa Rica,2014,female,35-54 years,11,627502,2,Costa Rica2014,0.766,50577769838,11485,Generation X
Costa Rica,2014,female,55-74 years,5,340748,1,Costa Rica2014,0.766,50577769838,11485,Boomers
Costa Rica,2014,female,5-14 years,3,354701,1,Costa Rica2014,0.766,50577769838,11485,Generation Z
Costa Rica,2014,male,5-14 years,3,371275,1,Costa Rica2014,0.766,50577769838,11485,Generation Z
Croatia,2014,male,75+ years,97,129205,75,Croatia2014,0.818,57629518806,14299,Silent
Croatia,2014,male,55-74 years,193,473836,41,Croatia2014,0.818,57629518806,14299,Boomers
Croatia,2014,male,35-54 years,167,582938,29,Croatia2014,0.818,57629518806,14299,Generation X
Croatia,2014,female,75+ years,42,240853,17,Croatia2014,0.818,57629518806,14299,Silent
Croatia,2014,male,15-24 years,37,251460,15,Croatia2014,0.818,57629518806,14299,Millenials
Croatia,2014,male,25-34 years,42,287190,15,Croatia2014,0.818,57629518806,14299,Millenials
Croatia,2014,female,55-74 years,71,547211,13,Croatia2014,0.818,57629518806,14299,Boomers
Croatia,2014,female,35-54 years,49,583896,8,Croatia2014,0.818,57629518806,14299,Generation X
Croatia,2014,female,15-24 years,12,240071,5,Croatia2014,0.818,57629518806,14299,Millenials
Croatia,2014,female,25-34 years,11,277195,4,Croatia2014,0.818,57629518806,14299,Millenials
Croatia,2014,female,5-14 years,1,202723,0,Croatia2014,0.818,57629518806,14299,Generation Z
Croatia,2014,male,5-14 years,0,213874,0,Croatia2014,0.818,57629518806,14299,Generation Z
Cuba,2014,male,75+ years,221,303110,73,Cuba2014,0.769,80656100000,7459,Silent
Cuba,2014,male,55-74 years,348,1034381,34,Cuba2014,0.769,80656100000,7459,Boomers
Cuba,2014,male,35-54 years,409,1899900,22,Cuba2014,0.769,80656100000,7459,Generation X
Cuba,2014,female,75+ years,51,388520,13,Cuba2014,0.769,80656100000,7459,Silent
Cuba,2014,male,25-34 years,97,758006,13,Cuba2014,0.769,80656100000,7459,Millenials
Cuba,2014,female,55-74 years,116,1074729,11,Cuba2014,0.769,80656100000,7459,Boomers
Cuba,2014,male,15-24 years,62,761440,8,Cuba2014,0.769,80656100000,7459,Millenials
Cuba,2014,female,35-54 years,107,1891607,6,Cuba2014,0.769,80656100000,7459,Generation X
Cuba,2014,female,15-24 years,19,711945,3,Cuba2014,0.769,80656100000,7459,Millenials
Cuba,2014,female,25-34 years,12,732841,2,Cuba2014,0.769,80656100000,7459,Millenials
Cuba,2014,male,5-14 years,9,646878,1,Cuba2014,0.769,80656100000,7459,Generation Z
Cuba,2014,female,5-14 years,2,610054,0,Cuba2014,0.769,80656100000,7459,Generation Z
Cyprus,2014,male,35-54 years,13,107823,12,Cyprus2014,0.85,23359294149,29024,Generation X
Cyprus,2014,male,25-34 years,8,68555,12,Cyprus2014,0.85,23359294149,29024,Millenials
Cyprus,2014,male,55-74 years,7,82766,8,Cyprus2014,0.85,23359294149,29024,Boomers
Cyprus,2014,female,55-74 years,5,87152,6,Cyprus2014,0.85,23359294149,29024,Boomers
Cyprus,2014,female,25-34 years,4,72330,6,Cyprus2014,0.85,23359294149,29024,Millenials
Cyprus,2014,female,15-24 years,3,59114,5,Cyprus2014,0.85,23359294149,29024,Millenials
Cyprus,2014,male,75+ years,1,22372,4,Cyprus2014,0.85,23359294149,29024,Silent
Cyprus,2014,male,15-24 years,2,60975,3,Cyprus2014,0.85,23359294149,29024,Millenials
Cyprus,2014,female,35-54 years,1,122485,1,Cyprus2014,0.85,23359294149,29024,Generation X
Cyprus,2014,female,5-14 years,0,44760,0,Cyprus2014,0.85,23359294149,29024,Generation Z
Cyprus,2014,female,75+ years,0,29382,0,Cyprus2014,0.85,23359294149,29024,Silent
Cyprus,2014,male,5-14 years,0,47104,0,Cyprus2014,0.85,23359294149,29024,Generation Z
Czech Republic,2014,male,75+ years,123,257383,48,Czech Republic2014,0.87,2.07818E+11,20859,Silent
Czech Republic,2014,male,55-74 years,364,1197687,30,Czech Republic2014,0.87,2.07818E+11,20859,Boomers
Czech Republic,2014,male,35-54 years,467,1580637,30,Czech Republic2014,0.87,2.07818E+11,20859,Generation X
Czech Republic,2014,male,25-34 years,157,752372,21,Czech Republic2014,0.87,2.07818E+11,20859,Millenials
Czech Republic,2014,male,15-24 years,84,565782,15,Czech Republic2014,0.87,2.07818E+11,20859,Millenials
Czech Republic,2014,female,75+ years,54,464061,12,Czech Republic2014,0.87,2.07818E+11,20859,Silent
Czech Republic,2014,female,55-74 years,107,1356408,8,Czech Republic2014,0.87,2.07818E+11,20859,Boomers
Czech Republic,2014,female,35-54 years,94,1509758,6,Czech Republic2014,0.87,2.07818E+11,20859,Generation X
Czech Republic,2014,female,25-34 years,26,711374,4,Czech Republic2014,0.87,2.07818E+11,20859,Millenials
Czech Republic,2014,female,15-24 years,11,540106,2,Czech Republic2014,0.87,2.07818E+11,20859,Millenials
Czech Republic,2014,female,5-14 years,1,500027,0,Czech Republic2014,0.87,2.07818E+11,20859,Generation Z
Czech Republic,2014,male,5-14 years,1,527532,0,Czech Republic2014,0.87,2.07818E+11,20859,Generation Z
Denmark,2014,male,75+ years,61,172150,35,Denmark2014,0.923,3.52994E+11,66114,Silent
Denmark,2014,male,55-74 years,155,645001,24,Denmark2014,0.923,3.52994E+11,66114,Boomers
Denmark,2014,male,35-54 years,178,784300,23,Denmark2014,0.923,3.52994E+11,66114,Generation X
Denmark,2014,female,75+ years,36,248889,14,Denmark2014,0.923,3.52994E+11,66114,Silent
Denmark,2014,male,25-34 years,43,333712,13,Denmark2014,0.923,3.52994E+11,66114,Millenials
Denmark,2014,male,15-24 years,31,370570,8,Denmark2014,0.923,3.52994E+11,66114,Millenials
Denmark,2014,female,35-54 years,59,774379,8,Denmark2014,0.923,3.52994E+11,66114,Generation X
Denmark,2014,female,55-74 years,50,666386,8,Denmark2014,0.923,3.52994E+11,66114,Boomers
Denmark,2014,female,25-34 years,7,325866,2,Denmark2014,0.923,3.52994E+11,66114,Millenials
Denmark,2014,female,15-24 years,7,354099,2,Denmark2014,0.923,3.52994E+11,66114,Millenials
Denmark,2014,female,5-14 years,1,323749,0,Denmark2014,0.923,3.52994E+11,66114,Generation Z
Denmark,2014,male,5-14 years,1,340065,0,Denmark2014,0.923,3.52994E+11,66114,Generation Z
Ecuador,2014,male,75+ years,25,184452,14,Ecuador2014,0.732,1.01726E+11,7116,Silent
Ecuador,2014,male,15-24 years,164,1484064,11,Ecuador2014,0.732,1.01726E+11,7116,Millenials
Ecuador,2014,male,25-34 years,123,1271545,10,Ecuador2014,0.732,1.01726E+11,7116,Millenials
Ecuador,2014,male,55-74 years,74,834436,9,Ecuador2014,0.732,1.01726E+11,7116,Boomers
Ecuador,2014,male,35-54 years,153,1794205,9,Ecuador2014,0.732,1.01726E+11,7116,Generation X
Ecuador,2014,female,15-24 years,77,1440731,5,Ecuador2014,0.732,1.01726E+11,7116,Millenials
Ecuador,2014,female,25-34 years,33,1262288,3,Ecuador2014,0.732,1.01726E+11,7116,Millenials
Ecuador,2014,male,5-14 years,28,1560323,2,Ecuador2014,0.732,1.01726E+11,7116,Generation Z
Ecuador,2014,female,55-74 years,16,897482,2,Ecuador2014,0.732,1.01726E+11,7116,Boomers
Ecuador,2014,female,5-14 years,18,1497410,1,Ecuador2014,0.732,1.01726E+11,7116,Generation Z
Ecuador,2014,female,35-54 years,22,1836144,1,Ecuador2014,0.732,1.01726E+11,7116,Generation X
Ecuador,2014,female,75+ years,1,232065,0,Ecuador2014,0.732,1.01726E+11,7116,Silent
El Salvador,2014,male,75+ years,19,87989,22,El Salvador2014,0.666,22585841200,3965,Silent
El Salvador,2014,male,25-34 years,77,415163,19,El Salvador2014,0.666,22585841200,3965,Millenials
El Salvador,2014,male,35-54 years,85,586412,14,El Salvador2014,0.666,22585841200,3965,Generation X
El Salvador,2014,male,55-74 years,44,308802,14,El Salvador2014,0.666,22585841200,3965,Boomers
El Salvador,2014,male,15-24 years,51,635499,8,El Salvador2014,0.666,22585841200,3965,Millenials
El Salvador,2014,female,75+ years,9,114804,8,El Salvador2014,0.666,22585841200,3965,Silent
El Salvador,2014,female,15-24 years,33,653215,5,El Salvador2014,0.666,22585841200,3965,Millenials
El Salvador,2014,female,25-34 years,24,501438,5,El Salvador2014,0.666,22585841200,3965,Millenials
El Salvador,2014,female,35-54 years,27,758979,4,El Salvador2014,0.666,22585841200,3965,Generation X
El Salvador,2014,female,55-74 years,11,407576,3,El Salvador2014,0.666,22585841200,3965,Boomers
El Salvador,2014,female,5-14 years,4,601023,1,El Salvador2014,0.666,22585841200,3965,Generation Z
El Salvador,2014,male,5-14 years,2,625429,0,El Salvador2014,0.666,22585841200,3965,Generation Z
Estonia,2014,male,75+ years,26,33259,78,Estonia2014,0.861,26224622451,21117,Silent
Estonia,2014,male,55-74 years,50,124940,40,Estonia2014,0.861,26224622451,21117,Boomers
Estonia,2014,male,25-34 years,39,97957,40,Estonia2014,0.861,26224622451,21117,Millenials
Estonia,2014,male,35-54 years,57,177676,32,Estonia2014,0.861,26224622451,21117,Generation X
Estonia,2014,male,15-24 years,19,73521,26,Estonia2014,0.861,26224622451,21117,Millenials
Estonia,2014,female,75+ years,13,84886,15,Estonia2014,0.861,26224622451,21117,Silent
Estonia,2014,female,35-54 years,16,180093,9,Estonia2014,0.861,26224622451,21117,Generation X
Estonia,2014,female,25-34 years,8,92159,9,Estonia2014,0.861,26224622451,21117,Millenials
Estonia,2014,female,55-74 years,10,172116,6,Estonia2014,0.861,26224622451,21117,Boomers
Estonia,2014,male,5-14 years,2,69999,3,Estonia2014,0.861,26224622451,21117,Generation Z
Estonia,2014,female,15-24 years,1,69127,1,Estonia2014,0.861,26224622451,21117,Millenials
Estonia,2014,female,5-14 years,0,66119,0,Estonia2014,0.861,26224622451,21117,Generation Z
Finland,2014,male,75+ years,61,175827,35,Finland2014,0.883,2.72609E+11,52832,Silent
Finland,2014,male,25-34 years,110,356059,31,Finland2014,0.883,2.72609E+11,52832,Millenials
Finland,2014,male,35-54 years,207,708947,29,Finland2014,0.883,2.72609E+11,52832,Generation X
Finland,2014,male,55-74 years,157,654576,24,Finland2014,0.883,2.72609E+11,52832,Boomers
Finland,2014,male,15-24 years,63,332717,19,Finland2014,0.883,2.72609E+11,52832,Millenials
Finland,2014,female,25-34 years,37,336774,11,Finland2014,0.883,2.72609E+11,52832,Millenials
Finland,2014,female,35-54 years,60,687641,9,Finland2014,0.883,2.72609E+11,52832,Generation X
Finland,2014,female,55-74 years,59,700011,8,Finland2014,0.883,2.72609E+11,52832,Boomers
Finland,2014,female,15-24 years,22,318826,7,Finland2014,0.883,2.72609E+11,52832,Millenials
Finland,2014,female,75+ years,11,294322,4,Finland2014,0.883,2.72609E+11,52832,Silent
Finland,2014,female,5-14 years,1,290448,0,Finland2014,0.883,2.72609E+11,52832,Generation Z
Finland,2014,male,5-14 years,1,303796,0,Finland2014,0.883,2.72609E+11,52832,Generation Z
France,2014,male,75+ years,1324,2243922,59,France2014,0.888,2.85217E+12,47318,Silent
France,2014,male,35-54 years,2536,8426009,30,France2014,0.888,2.85217E+12,47318,Generation X
France,2014,male,55-74 years,1825,6655516,27,France2014,0.888,2.85217E+12,47318,Boomers
France,2014,male,25-34 years,680,3877350,18,France2014,0.888,2.85217E+12,47318,Millenials
France,2014,female,75+ years,424,3677450,12,France2014,0.888,2.85217E+12,47318,Silent
France,2014,female,55-74 years,744,7300857,10,France2014,0.888,2.85217E+12,47318,Boomers
France,2014,female,35-54 years,778,8608404,9,France2014,0.888,2.85217E+12,47318,Generation X
France,2014,male,15-24 years,282,3841223,7,France2014,0.888,2.85217E+12,47318,Millenials
France,2014,female,25-34 years,170,3985618,4,France2014,0.888,2.85217E+12,47318,Millenials
France,2014,female,15-24 years,92,3711936,2,France2014,0.888,2.85217E+12,47318,Millenials
France,2014,male,5-14 years,14,4069116,0,France2014,0.888,2.85217E+12,47318,Generation Z
France,2014,female,5-14 years,12,3878553,0,France2014,0.888,2.85217E+12,47318,Generation Z
Georgia,2014,male,75+ years,22,92600,24,Georgia2014,0.754,16509305828,4757,Silent
Georgia,2014,male,55-74 years,58,298900,19,Georgia2014,0.754,16509305828,4757,Boomers
Georgia,2014,male,35-54 years,53,491300,11,Georgia2014,0.754,16509305828,4757,Generation X
Georgia,2014,female,55-74 years,18,392200,5,Georgia2014,0.754,16509305828,4757,Boomers
Georgia,2014,male,15-24 years,12,264500,5,Georgia2014,0.754,16509305828,4757,Millenials
Georgia,2014,male,25-34 years,13,288500,5,Georgia2014,0.754,16509305828,4757,Millenials
Georgia,2014,female,75+ years,5,169900,3,Georgia2014,0.754,16509305828,4757,Silent
Georgia,2014,female,15-24 years,5,251400,2,Georgia2014,0.754,16509305828,4757,Millenials
Georgia,2014,female,25-34 years,3,286500,1,Georgia2014,0.754,16509305828,4757,Millenials
Georgia,2014,female,35-54 years,5,542700,1,Georgia2014,0.754,16509305828,4757,Generation X
Georgia,2014,female,5-14 years,0,183700,0,Georgia2014,0.754,16509305828,4757,Generation Z
Georgia,2014,male,5-14 years,0,208400,0,Georgia2014,0.754,16509305828,4757,Generation Z
Germany,2014,male,75+ years,1608,3300059,49,Germany2014,0.916,3.89061E+12,50167,Silent
Germany,2014,male,55-74 years,2410,9358747,26,Germany2014,0.916,3.89061E+12,50167,Boomers
Germany,2014,male,35-54 years,2444,11949414,20,Germany2014,0.916,3.89061E+12,50167,Generation X
Germany,2014,male,25-34 years,750,5179803,14,Germany2014,0.916,3.89061E+12,50167,Millenials
Germany,2014,female,75+ years,621,5151214,12,Germany2014,0.916,3.89061E+12,50167,Silent
Germany,2014,male,15-24 years,397,4452615,9,Germany2014,0.916,3.89061E+12,50167,Millenials
Germany,2014,female,55-74 years,855,10013338,9,Germany2014,0.916,3.89061E+12,50167,Boomers
Germany,2014,female,35-54 years,801,11728001,7,Germany2014,0.916,3.89061E+12,50167,Generation X
Germany,2014,female,25-34 years,182,5005685,4,Germany2014,0.916,3.89061E+12,50167,Millenials
Germany,2014,female,15-24 years,121,4215773,3,Germany2014,0.916,3.89061E+12,50167,Millenials
Germany,2014,male,5-14 years,20,3695813,1,Germany2014,0.916,3.89061E+12,50167,Generation Z
Germany,2014,female,5-14 years,8,3501907,0,Germany2014,0.916,3.89061E+12,50167,Generation Z
Greece,2014,male,75+ years,71,487215,15,Greece2014,0.865,2.3703E+11,22834,Silent
Greece,2014,male,55-74 years,143,1149730,12,Greece2014,0.865,2.3703E+11,22834,Boomers
Greece,2014,male,35-54 years,165,1564680,11,Greece2014,0.865,2.3703E+11,22834,Generation X
Greece,2014,male,25-34 years,42,702789,6,Greece2014,0.865,2.3703E+11,22834,Millenials
Greece,2014,male,15-24 years,28,572505,5,Greece2014,0.865,2.3703E+11,22834,Millenials
Greece,2014,female,75+ years,20,674567,3,Greece2014,0.865,2.3703E+11,22834,Silent
Greece,2014,female,55-74 years,34,1280401,3,Greece2014,0.865,2.3703E+11,22834,Boomers
Greece,2014,female,35-54 years,42,1629438,3,Greece2014,0.865,2.3703E+11,22834,Generation X
Greece,2014,female,25-34 years,12,689746,2,Greece2014,0.865,2.3703E+11,22834,Millenials
Greece,2014,female,15-24 years,7,552323,1,Greece2014,0.865,2.3703E+11,22834,Millenials
Greece,2014,male,5-14 years,1,551030,0,Greece2014,0.865,2.3703E+11,22834,Generation Z
Greece,2014,female,5-14 years,0,526123,0,Greece2014,0.865,2.3703E+11,22834,Generation Z
Grenada,2014,female,15-24 years,0,10206,0,Grenada2014,0.75,911481481,9456,Millenials
Grenada,2014,female,25-34 years,0,9943,0,Grenada2014,0.75,911481481,9456,Millenials
Grenada,2014,female,35-54 years,0,10981,0,Grenada2014,0.75,911481481,9456,Generation X
Grenada,2014,female,5-14 years,0,8922,0,Grenada2014,0.75,911481481,9456,Generation Z
Grenada,2014,female,55-74 years,0,5907,0,Grenada2014,0.75,911481481,9456,Boomers
Grenada,2014,female,75+ years,0,2222,0,Grenada2014,0.75,911481481,9456,Silent
Grenada,2014,male,15-24 years,0,10470,0,Grenada2014,0.75,911481481,9456,Millenials
Grenada,2014,male,25-34 years,0,10415,0,Grenada2014,0.75,911481481,9456,Millenials
Grenada,2014,male,35-54 years,0,11369,0,Grenada2014,0.75,911481481,9456,Generation X
Grenada,2014,male,5-14 years,0,9380,0,Grenada2014,0.75,911481481,9456,Generation Z
Grenada,2014,male,55-74 years,0,5260,0,Grenada2014,0.75,911481481,9456,Boomers
Grenada,2014,male,75+ years,0,1318,0,Grenada2014,0.75,911481481,9456,Silent
Guatemala,2014,male,35-54 years,101,1240265,8,Guatemala2014,0.627,58722323918,4210,Generation X
Guatemala,2014,male,55-74 years,39,520628,7,Guatemala2014,0.627,58722323918,4210,Boomers
Guatemala,2014,male,25-34 years,87,1228328,7,Guatemala2014,0.627,58722323918,4210,Millenials
Guatemala,2014,male,15-24 years,116,1713439,7,Guatemala2014,0.627,58722323918,4210,Millenials
Guatemala,2014,male,75+ years,7,130569,5,Guatemala2014,0.627,58722323918,4210,Silent
Guatemala,2014,female,15-24 years,85,1676831,5,Guatemala2014,0.627,58722323918,4210,Millenials
Guatemala,2014,female,25-34 years,32,1279793,3,Guatemala2014,0.627,58722323918,4210,Millenials
Guatemala,2014,female,55-74 years,8,629002,1,Guatemala2014,0.627,58722323918,4210,Boomers
Guatemala,2014,female,35-54 years,18,1471960,1,Guatemala2014,0.627,58722323918,4210,Generation X
Guatemala,2014,female,5-14 years,13,1906536,1,Guatemala2014,0.627,58722323918,4210,Generation Z
Guatemala,2014,male,5-14 years,6,1987907,0,Guatemala2014,0.627,58722323918,4210,Generation Z
Guatemala,2014,female,75+ years,0,161932,0,Guatemala2014,0.627,58722323918,4210,Silent
Hungary,2014,male,75+ years,179,237767,75,Hungary2014,0.828,1.40118E+11,14886,Silent
Hungary,2014,male,55-74 years,600,1063532,56,Hungary2014,0.828,1.40118E+11,14886,Boomers
Hungary,2014,male,35-54 years,495,1422078,35,Hungary2014,0.828,1.40118E+11,14886,Generation X
Hungary,2014,male,25-34 years,130,648134,20,Hungary2014,0.828,1.40118E+11,14886,Millenials
Hungary,2014,female,75+ years,81,508688,16,Hungary2014,0.828,1.40118E+11,14886,Silent
Hungary,2014,female,55-74 years,183,1351899,14,Hungary2014,0.828,1.40118E+11,14886,Boomers
Hungary,2014,male,15-24 years,72,595596,12,Hungary2014,0.828,1.40118E+11,14886,Millenials
Hungary,2014,female,35-54 years,152,1423878,11,Hungary2014,0.828,1.40118E+11,14886,Generation X
Hungary,2014,female,25-34 years,23,624055,4,Hungary2014,0.828,1.40118E+11,14886,Millenials
Hungary,2014,female,15-24 years,8,564343,1,Hungary2014,0.828,1.40118E+11,14886,Millenials
Hungary,2014,male,5-14 years,2,499483,0,Hungary2014,0.828,1.40118E+11,14886,Generation Z
Hungary,2014,female,5-14 years,0,473335,0,Hungary2014,0.828,1.40118E+11,14886,Generation Z
Iceland,2014,male,75+ years,5,8491,59,Iceland2014,0.899,17304033021,56833,Silent
Iceland,2014,male,25-34 years,9,23711,38,Iceland2014,0.899,17304033021,56833,Millenials
Iceland,2014,male,55-74 years,8,31027,26,Iceland2014,0.899,17304033021,56833,Boomers
Iceland,2014,male,15-24 years,4,24185,17,Iceland2014,0.899,17304033021,56833,Millenials
Iceland,2014,male,35-54 years,7,42731,16,Iceland2014,0.899,17304033021,56833,Generation X
Iceland,2014,female,35-54 years,4,42655,9,Iceland2014,0.899,17304033021,56833,Generation X
Iceland,2014,female,75+ years,1,11043,9,Iceland2014,0.899,17304033021,56833,Silent
Iceland,2014,female,25-34 years,2,22708,9,Iceland2014,0.899,17304033021,56833,Millenials
Iceland,2014,female,15-24 years,2,22989,9,Iceland2014,0.899,17304033021,56833,Millenials
Iceland,2014,female,55-74 years,2,30942,6,Iceland2014,0.899,17304033021,56833,Boomers
Iceland,2014,female,5-14 years,0,21544,0,Iceland2014,0.899,17304033021,56833,Generation Z
Iceland,2014,male,5-14 years,0,22446,0,Iceland2014,0.899,17304033021,56833,Generation Z
Ireland,2014,male,35-54 years,165,675986,24,Ireland2014,0.916,2.58099E+11,59634,Generation X
Ireland,2014,male,25-34 years,80,337977,24,Ireland2014,0.916,2.58099E+11,59634,Millenials
Ireland,2014,male,15-24 years,63,267635,24,Ireland2014,0.916,2.58099E+11,59634,Millenials
Ireland,2014,male,55-74 years,81,421555,19,Ireland2014,0.916,2.58099E+11,59634,Boomers
Ireland,2014,male,75+ years,8,103238,8,Ireland2014,0.916,2.58099E+11,59634,Silent
Ireland,2014,female,35-54 years,39,678830,6,Ireland2014,0.916,2.58099E+11,59634,Generation X
Ireland,2014,female,25-34 years,20,353379,6,Ireland2014,0.916,2.58099E+11,59634,Millenials
Ireland,2014,female,15-24 years,11,261032,4,Ireland2014,0.916,2.58099E+11,59634,Millenials
Ireland,2014,female,55-74 years,15,432815,3,Ireland2014,0.916,2.58099E+11,59634,Boomers
Ireland,2014,female,75+ years,2,141441,1,Ireland2014,0.916,2.58099E+11,59634,Silent
Ireland,2014,male,5-14 years,2,335330,1,Ireland2014,0.916,2.58099E+11,59634,Generation Z
Ireland,2014,female,5-14 years,0,318825,0,Ireland2014,0.916,2.58099E+11,59634,Generation Z
Israel,2014,male,75+ years,32,164959,19,Israel2014,0.894,3.08417E+11,41869,Silent
Israel,2014,male,35-54 years,125,925543,14,Israel2014,0.894,3.08417E+11,41869,Generation X
Israel,2014,male,55-74 years,54,577076,9,Israel2014,0.894,3.08417E+11,41869,Boomers
Israel,2014,male,25-34 years,41,580208,7,Israel2014,0.894,3.08417E+11,41869,Millenials
Israel,2014,male,15-24 years,35,633544,6,Israel2014,0.894,3.08417E+11,41869,Millenials
Israel,2014,female,75+ years,11,236381,5,Israel2014,0.894,3.08417E+11,41869,Silent
Israel,2014,female,55-74 years,24,645102,4,Israel2014,0.894,3.08417E+11,41869,Boomers
Israel,2014,female,35-54 years,29,949566,3,Israel2014,0.894,3.08417E+11,41869,Generation X
Israel,2014,female,25-34 years,13,576407,2,Israel2014,0.894,3.08417E+11,41869,Millenials
Israel,2014,female,15-24 years,10,607031,2,Israel2014,0.894,3.08417E+11,41869,Millenials
Israel,2014,male,5-14 years,7,753317,1,Israel2014,0.894,3.08417E+11,41869,Generation Z
Israel,2014,female,5-14 years,1,717118,0,Israel2014,0.894,3.08417E+11,41869,Generation Z
Italy,2014,male,75+ years,670,2566489,26,Italy2014,0.873,2.15173E+12,37035,Silent
Italy,2014,male,55-74 years,947,6738488,14,Italy2014,0.873,2.15173E+12,37035,Boomers
Italy,2014,male,35-54 years,1123,9296191,12,Italy2014,0.873,2.15173E+12,37035,Generation X
Italy,2014,male,25-34 years,300,3494152,9,Italy2014,0.873,2.15173E+12,37035,Millenials
Italy,2014,male,15-24 years,170,3066963,6,Italy2014,0.873,2.15173E+12,37035,Millenials
Italy,2014,female,35-54 years,371,9446533,4,Italy2014,0.873,2.15173E+12,37035,Generation X
Italy,2014,female,75+ years,158,4042740,4,Italy2014,0.873,2.15173E+12,37035,Silent
Italy,2014,female,55-74 years,275,7381373,4,Italy2014,0.873,2.15173E+12,37035,Boomers
Italy,2014,female,25-34 years,75,3445649,2,Italy2014,0.873,2.15173E+12,37035,Millenials
Italy,2014,female,15-24 years,46,2894944,2,Italy2014,0.873,2.15173E+12,37035,Millenials
Italy,2014,female,5-14 years,7,2778922,0,Italy2014,0.873,2.15173E+12,37035,Generation Z
Italy,2014,male,5-14 years,5,2948232,0,Italy2014,0.873,2.15173E+12,37035,Generation Z
Japan,2014,male,75+ years,2254,6104000,37,Japan2014,0.891,4.85041E+12,40328,Silent
Japan,2014,male,55-74 years,5477,16213000,34,Japan2014,0.891,4.85041E+12,40328,Boomers
Japan,2014,male,35-54 years,5710,17365000,33,Japan2014,0.891,4.85041E+12,40328,Generation X
Japan,2014,male,25-34 years,2131,7007000,30,Japan2014,0.891,4.85041E+12,40328,Millenials
Japan,2014,male,15-24 years,1180,6110000,19,Japan2014,0.891,4.85041E+12,40328,Millenials
Japan,2014,female,75+ years,1587,9761000,16,Japan2014,0.891,4.85041E+12,40328,Silent
Japan,2014,female,55-74 years,2512,17288000,15,Japan2014,0.891,4.85041E+12,40328,Boomers
Japan,2014,female,35-54 years,2158,16959000,13,Japan2014,0.891,4.85041E+12,40328,Generation X
Japan,2014,female,25-34 years,814,6734000,12,Japan2014,0.891,4.85041E+12,40328,Millenials
Japan,2014,female,15-24 years,432,5803000,7,Japan2014,0.891,4.85041E+12,40328,Millenials
Japan,2014,male,5-14 years,68,5596000,1,Japan2014,0.891,4.85041E+12,40328,Generation Z
Japan,2014,female,5-14 years,34,5334000,1,Japan2014,0.891,4.85041E+12,40328,Generation Z
Kazakhstan,2014,male,35-54 years,1082,2116035,51,Kazakhstan2014,0.788,2.21416E+11,14351,Generation X
Kazakhstan,2014,male,75+ years,70,148578,47,Kazakhstan2014,0.788,2.21416E+11,14351,Silent
Kazakhstan,2014,male,25-34 years,667,1462224,46,Kazakhstan2014,0.788,2.21416E+11,14351,Millenials
Kazakhstan,2014,male,55-74 years,343,911127,38,Kazakhstan2014,0.788,2.21416E+11,14351,Boomers
Kazakhstan,2014,male,15-24 years,356,1377269,26,Kazakhstan2014,0.788,2.21416E+11,14351,Millenials
Kazakhstan,2014,female,75+ years,47,325593,14,Kazakhstan2014,0.788,2.21416E+11,14351,Silent
